,Date,Time,AM-PM,Water Level +/- MSL,Well Elevation,Well Name
336,7/30/2012,12:00:00,AM,88.33,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
337,8/29/2012,12:00:00,AM,87.29,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
338,9/26/2012,12:00:00,AM,86.64,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
339,11/5/2012,12:00:00,AM,87.36,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
340,11/27/2012,12:00:00,AM,89.93,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
341,1/2/2013,12:00:00,AM,92.09,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
342,2/4/2013,12:00:00,AM,91.51,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
343,3/4/2013,12:00:00,AM,90.83,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
344,3/29/2013,12:00:00,AM,90.68,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
345,4/30/2013,12:00:00,AM,90.55,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
346,5/31/2013,12:00:00,AM,89.66,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
347,7/29/2013,12:00:00,AM,87.7,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
348,9/3/2013,12:00:00,AM,86.79,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
349,10/3/2013,12:00:00,AM,87.12,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
350,11/6/2013,12:00:00,AM,86.86,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
351,12/2/2013,12:00:00,AM,87.1,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
352,1/13/2014,12:00:00,AM,87.38,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
353,2/3/2014,12:00:00,AM,87.93,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
354,3/4/2014,12:00:00,AM,90.35,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
355,4/2/2014,12:00:00,AM,91.51,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
356,4/28/2014,12:00:00,AM,90.65,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
357,6/2/2014,12:00:00,AM,89.73,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
358,6/30/2014,12:00:00,AM,88.93,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
359,7/31/2014,12:00:00,AM,87.75,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
360,9/2/2014,12:00:00,AM,86.76,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
361,9/30/2014,12:00:00,AM,86.56,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
362,10/30/2014,12:00:00,AM,86.88,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
363,12/3/2014,12:00:00,AM,88.45,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
364,2/3/2015,12:00:00,AM,90.44,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
365,3/2/2015,12:00:00,AM,90.88,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
366,4/1/2015,12:00:00,AM,91.03,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
367,5/4/2015,12:05:00,AM,89.91,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
368,6/1/2015,12:00:00,AM,89.02,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
369,7/2/2015,12:00:00,AM,87.73,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
370,8/4/2015,12:00:00,AM,86.48,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
371,9/1/2015,12:00:00,AM,88.22,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
372,9/28/2015,12:00:00,AM,85.83,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
373,11/4/2015,12:00:00,AM,85.93,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
374,12/2/2015,12:00:00,AM,87.06,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
375,1/11/2016,12:00:00,AM,90.48,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
376,2/2/2016,12:00:00,AM,92.33,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
377,2/29/2016,12:00:00,AM,91.93,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
378,5/10/2016,12:00:00,AM,90.51,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
379,6/2/2016,12:00:00,AM,89.83,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
380,7/6/2016,12:00:00,AM,88.83,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
381,8/3/2016,12:00:00,AM,87.85,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
382,9/1/2016,12:00:00,AM,86.89,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
383,10/4/2016,12:00:00,AM,86.48,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
384,11/3/2016,12:00:00,AM,89.21,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
385,11/30/2016,12:00:00,AM,91.41,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
386,1/5/2017,12:00:00,AM,91.36,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
387,11/14/2017,1:00:00,PM,88.03,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
388,12/8/2017,10:00:00,AM,89.89,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
389,1/10/2018,11:07:00,AM,90.77,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
390,2/6/2018,12:25:00,PM,92.27,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
391,3/6/2018,12:58:00,PM,91.29,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
392,4/9/2018,1:30:00,PM,91.73,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
393,5/9/2018,2:00:00,PM,90.82,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
394,6/5/2018,2:45:00,PM,89.75,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
395,8/1/2018,11:15:00,AM,87.83,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
396,9/13/2018,12:15:00,PM,86.67,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
397,10/3/2018,2:00:00,PM,86.51,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
398,11/9/2018,10:45:00,AM,86.64,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
399,12/5/2018,1:30:00,PM,87.25,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
400,1/7/2019,10:50:00,AM,90.01,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
401,2/26/2019,10:20:00,AM,90.78,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
402,3/5/2019,10:10:00,AM,90.68,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
403,4/10/2019,11:00:00,AM,88.82,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
404,5/14/2019,9:00:00,AM,88.74,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
405,7/2/2019,10:00:00,AM,87.16,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
406,8/12/2019,1:30:00,PM,87.62,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
407,9/6/2019,1:00:00,PM,86.84,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
408,10/25/2019,1:00:00,PM,86.45,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
409,11/6/2019,1:00:00,PM,85.55,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
410,12/12/2019,11:15:00,AM,85.5,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
411,1/16/2020,9:30:00,AM,87.78,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
412,2/18/2020,9:50:00,AM,91.14,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
413,3/19/2020,8:30:00,AM,90.05,125.00,AAC826  KPUD NORTH BAINBRIDGE WELL 1
0,2/22/1985,12:00:00,AM,212.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
1,12/8/1986,12:00:00,AM,184.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
2,1/12/1987,12:00:00,AM,184.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
3,2/9/1987,12:00:00,AM,187.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
4,3/6/1987,12:00:00,AM,188.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
5,4/7/1987,12:00:00,AM,184.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
6,5/5/1987,12:00:00,AM,176.18,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
7,6/1/1987,12:00:00,AM,162.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
8,7/2/1987,12:00:00,AM,159.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
9,8/3/1987,12:00:00,AM,159.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
10,9/4/1987,12:00:00,AM,157.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
11,9/14/1987,12:00:00,AM,179.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
12,10/6/1987,12:00:00,AM,182.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
13,10/23/1987,12:00:00,AM,183.93,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
14,11/4/1987,12:00:00,AM,184.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
15,12/1/1987,12:00:00,AM,185.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
16,1/6/1988,12:00:00,AM,185.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
17,2/1/1988,12:00:00,AM,184.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
18,3/5/1988,12:00:00,AM,183.18,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
19,3/18/1988,12:00:00,AM,185.02,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
20,4/4/1988,12:00:00,AM,185.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
21,4/18/1988,12:00:00,AM,186.28,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
22,5/2/1988,12:00:00,AM,186.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
23,5/16/1988,12:00:00,AM,187.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
24,6/7/1988,12:00:00,AM,187.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
25,7/5/1988,12:00:00,AM,159.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
26,7/18/1988,12:00:00,AM,181.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
27,8/2/1988,12:00:00,AM,179.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
28,8/18/1988,12:00:00,AM,185.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
29,9/2/1988,12:00:00,AM,179.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
30,9/15/1988,12:00:00,AM,181.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
31,10/10/1988,12:00:00,AM,175.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
32,10/18/1988,12:00:00,AM,166.18,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
33,11/4/1988,12:00:00,AM,174.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
34,11/15/1988,12:00:00,AM,165.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
35,12/1/1988,12:00:00,AM,174.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
36,12/16/1988,12:00:00,AM,176.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
37,1/5/1989,12:00:00,AM,174.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
38,1/17/1989,12:00:00,AM,161.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
39,2/2/1989,12:00:00,AM,161.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
40,2/28/1989,12:00:00,AM,162.18,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
41,3/16/1989,12:00:00,AM,165.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
42,4/3/1989,12:00:00,AM,175.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
43,4/18/1989,12:00:00,AM,151.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
44,5/3/1989,12:00:00,AM,180.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
45,5/16/1989,12:00:00,AM,181.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
46,6/6/1989,12:00:00,AM,183.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
47,6/16/1989,12:00:00,AM,157.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
48,7/7/1989,12:00:00,AM,179.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
49,7/17/1989,12:00:00,AM,182.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
50,8/3/1989,12:00:00,AM,182.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
51,8/10/1989,12:00:00,AM,182.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
52,9/7/1989,12:00:00,AM,174.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
53,10/4/1989,12:00:00,AM,162.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
54,11/1/1989,12:00:00,AM,162.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
55,11/16/1989,12:00:00,AM,155.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
56,12/7/1989,12:00:00,AM,156.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
57,1/9/1990,12:00:00,AM,182.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
58,2/6/1990,12:00:00,AM,179.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
59,3/6/1990,12:00:00,AM,181.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
60,3/26/1990,12:00:00,AM,182.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
61,4/2/1990,12:00:00,AM,183.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
62,4/9/1990,12:00:00,AM,183.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
63,4/23/1990,12:00:00,AM,183.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
64,4/30/1990,12:00:00,AM,182.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
65,5/8/1990,12:00:00,AM,183.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
66,5/14/1990,12:00:00,AM,184.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
67,5/21/1990,12:00:00,AM,184.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
68,6/12/1990,12:00:00,AM,183.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
69,6/19/1990,12:00:00,AM,184.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
70,7/2/1990,12:00:00,AM,181.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
71,7/10/1990,12:00:00,AM,183.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
72,7/16/1990,12:00:00,AM,182.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
73,7/19/1990,12:00:00,AM,179.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
74,7/26/1990,12:00:00,AM,182.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
75,7/30/1990,12:00:00,AM,183.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
76,8/6/1990,12:00:00,AM,178.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
77,8/13/1990,12:00:00,AM,184.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
78,8/13/1990,12:00:00,AM,166.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
79,8/20/1990,12:00:00,AM,184.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
80,9/4/1990,12:00:00,AM,185.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
81,9/14/1990,12:00:00,AM,185.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
82,9/24/1990,12:00:00,AM,184.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
83,10/2/1990,12:00:00,AM,186.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
84,10/8/1990,12:00:00,AM,185.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
85,11/15/1990,12:00:00,AM,186.58,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
86,1/10/1991,12:00:00,AM,186.58,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
87,1/29/1991,12:00:00,AM,188.18,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
88,2/27/1991,12:00:00,AM,189.53,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
89,3/26/1991,12:00:00,AM,190.33,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
90,4/19/1991,12:00:00,AM,174.52,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
91,6/5/1991,12:00:00,AM,190.3,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
92,6/25/1991,12:00:00,AM,190.48,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
93,7/29/1991,12:00:00,AM,181.99,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
94,9/18/1991,12:00:00,AM,179.8,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
95,10/31/1991,12:00:00,AM,177.87,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
96,12/5/1991,12:00:00,AM,165.75,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
97,1/7/1992,12:00:00,AM,175.85,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
98,2/5/1992,12:00:00,AM,162.84,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
99,3/16/1992,12:00:00,AM,162.98,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
100,4/8/1992,12:00:00,AM,174.93,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
101,6/2/1992,12:00:00,AM,174.77,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
102,6/29/1992,12:00:00,AM,162.88,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
103,9/8/1992,12:00:00,AM,178.21,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
104,10/28/1992,12:00:00,AM,176.32,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
105,1/22/1993,12:00:00,AM,173.71,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
106,2/1/1993,12:00:00,AM,162.89,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
107,2/19/1993,12:00:00,AM,162.77,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
108,3/18/1993,12:00:00,AM,175.0,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
109,4/22/1993,12:00:00,AM,174.9,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
110,5/26/1993,12:00:00,AM,173.71,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
111,7/2/1993,12:00:00,AM,175.17,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
112,8/2/1993,12:00:00,AM,174.43,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
113,9/3/1993,12:00:00,AM,163.59,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
114,10/7/1993,12:00:00,AM,162.68,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
115,11/4/1993,12:00:00,AM,175.05,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
116,12/13/1993,12:00:00,AM,163.0,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
117,1/24/1994,12:00:00,AM,162.78,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
118,2/24/1994,12:00:00,AM,173.48,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
119,3/23/1994,12:00:00,AM,163.01,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
120,4/27/1994,12:00:00,AM,163.03,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
121,5/25/1994,12:00:00,AM,163.03,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
122,7/21/1994,12:00:00,AM,162.97,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
123,8/18/1994,12:00:00,AM,163.0,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
124,9/12/1994,12:00:00,AM,175.39,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
125,10/31/1994,12:00:00,AM,179.78,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
126,11/15/1994,12:00:00,AM,180.0,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
127,12/20/1994,12:00:00,AM,180.53,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
128,1/19/1995,12:00:00,AM,181.62,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
129,2/23/1995,12:00:00,AM,162.93,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
130,3/21/1995,12:00:00,AM,163.03,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
131,4/27/1995,12:00:00,AM,173.48,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
132,5/24/1995,12:00:00,AM,177.97,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
133,6/26/1995,12:05:00,AM,180.43,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
134,7/18/1995,12:00:00,AM,178.69,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
135,8/16/1995,12:00:00,AM,178.71,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
136,9/20/1995,12:00:00,AM,180.32,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
137,10/18/1995,12:00:00,AM,180.4,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
138,11/9/1995,12:00:00,AM,182.24,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
139,12/22/1995,12:00:00,AM,182.96,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
140,1/25/1996,12:00:00,AM,183.99,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
141,2/16/1996,12:00:00,AM,184.55,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
142,3/20/1996,12:00:00,AM,185.03,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
143,4/23/1996,12:00:00,AM,186.08,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
144,5/23/1996,12:00:00,AM,185.98,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
145,6/12/1996,12:00:00,AM,186.54,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
146,8/15/1996,12:00:00,AM,184.19,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
147,9/19/1996,12:00:00,AM,186.22,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
148,10/15/1996,12:00:00,AM,186.71,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
149,11/21/1996,12:00:00,AM,187.54,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
150,12/11/1996,12:00:00,AM,187.82,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
151,1/21/1997,12:00:00,AM,188.95,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
152,2/19/1997,12:00:00,AM,189.75,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
153,3/25/1997,12:00:00,AM,189.95,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
154,4/17/1997,12:00:00,AM,190.75,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
155,5/14/1997,12:00:00,AM,191.49,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
156,6/16/1997,12:00:00,AM,191.54,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
157,7/16/1997,12:00:00,AM,191.81,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
158,8/25/1997,12:00:00,AM,186.72,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
159,9/22/1997,12:00:00,AM,191.6,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
160,10/20/1997,12:00:00,AM,192.03,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
161,11/19/1997,12:00:00,AM,193.56,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
162,12/11/1997,12:00:00,AM,192.88,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
163,1/30/1998,12:00:00,AM,195.22,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
164,3/2/1998,12:00:00,AM,196.65,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
165,3/26/1998,12:00:00,AM,197.95,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
166,4/24/1998,12:00:00,AM,199.28,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
167,5/27/1998,12:00:00,AM,200.5,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
168,6/25/1998,12:00:00,AM,201.71,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
169,11/30/1998,12:00:00,AM,193.42,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
170,12/17/1998,12:00:00,AM,193.3,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
171,1/28/1999,12:00:00,AM,195.65,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
172,2/22/1999,12:00:00,AM,196.84,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
173,3/29/1999,12:00:00,AM,199.04,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
174,4/29/1999,12:00:00,AM,200.03,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
175,5/27/1999,12:00:00,AM,201.28,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
176,7/22/1999,12:00:00,AM,196.71,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
177,8/31/1999,12:00:00,AM,184.37,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
178,9/29/1999,12:00:00,AM,193.53,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
179,11/1/1999,12:00:00,AM,195.69,351.00,AAC832  KPUD NORTH BAINBRIDGE WELL 8
