Date,Time,AM-PM,Water Level +/- MSL,Well Elevation,Well Name,Location_Key
2007-07-02,3:45:00,PM,351.66,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2007-08-06,11:15:00,AM,351.07,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2007-09-10,3:32:00,PM,350.68,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2007-10-04,8:17:00,AM,350.7,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2007-11-01,10:40:00,AM,351.95,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2007-12-10,4:03:00,PM,352.65,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-01-07,8:45:00,AM,353.5,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-02-06,1:10:00,PM,353.23,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-03-05,8:20:00,AM,352.49,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-03-28,3:00:00,PM,352.82,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-05-02,3:40:00,PM,352.58,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-05-30,3:10:00,PM,352.1,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-06-27,3:10:00,PM,351.82,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-07-31,9:00:00,AM,351.35,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-09-02,2:20:00,PM,351.15,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-10-01,1:40:00,PM,350.95,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-10-28,9:38:00,AM,350.96,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2008-12-05,3:00:00,PM,351.75,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2009-01-08,4:00:00,PM,353.24,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2009-02-06,8:23:00,AM,352.15,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2009-03-05,2:45:00,PM,352.36,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2009-04-06,12:27:00,PM,352.33,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2009-05-05,4:05:00,PM,353.5,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2009-06-02,4:48:00,PM,352.23,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2009-08-06,10:35:00,AM,351.16,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2009-09-03,1:55:00,PM,350.85,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2009-10-06,3:50:00,PM,350.86,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2009-11-13,3:00:00,PM,352.6,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2009-12-03,3:10:00,PM,353.47,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2010-01-06,2:45:00,PM,353.47,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2010-02-08,12:00:00,AM,353.39,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2010-03-04,10:50:00,AM,353.7,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2010-04-08,2:20:00,PM,353.85,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2010-05-05,2:40:00,PM,352.95,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2010-06-15,1:50:00,PM,352.65,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2010-08-03,7:40:00,AM,351.69,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2010-09-03,2:40:00,PM,351.38,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2010-10-07,4:30:00,PM,351.25,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2010-11-04,2:25:00,PM,352.29,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2010-12-02,9:45:00,AM,352.83,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2011-01-06,1:15:00,PM,353.73,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2011-02-04,9:24:00,AM,353.1,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2011-03-03,2:48:00,PM,353.33,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2011-04-15,3:03:00,PM,353.79,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2011-06-06,3:50:00,PM,352.66,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2011-08-02,3:12:00,PM,351.74,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2011-10-07,9:42:00,AM,351.19,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2011-11-02,8:45:00,AM,351.3,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2012-01-13,1:45:00,PM,352.76,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2012-02-08,8:20:00,AM,353.12,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2012-03-01,8:30:00,AM,352.93,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2012-04-06,9:05:00,AM,353.8,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2012-05-02,10:35:00,AM,352.9,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2012-06-06,8:45:00,AM,352.26,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2012-08-01,2:25:00,PM,351.66,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2012-08-30,3:35:00,PM,351.35,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2012-09-28,2:48:00,PM,351.05,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2012-11-06,2:30:00,PM,351.95,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2012-12-04,2:50:00,PM,354.9,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2013-01-04,2:30:00,PM,354.03,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2013-01-30,9:50:00,AM,353.13,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2013-03-07,2:50:00,PM,352.88,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2013-04-02,2:10:00,PM,352.72,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2013-05-02,3:10:00,PM,352.67,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2013-06-04,3:10:00,PM,352.18,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2013-08-01,3:05:00,PM,351.4,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2013-09-05,3:25:00,PM,351.2,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2013-10-07,3:18:00,PM,351.67,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2013-11-07,2:55:00,PM,351.67,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2013-12-05,3:30:00,PM,351.85,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-01-14,4:15:00,PM,352.21,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-02-06,3:13:00,PM,352.1,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-03-05,2:43:00,PM,353.95,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-04-04,3:50:00,PM,353.6,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-04-30,10:10:00,AM,353.2,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-06-05,3:50:00,PM,352.6,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-07-02,1:40:00,PM,352.15,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-08-05,3:28:00,PM,351.64,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-09-03,3:03:00,PM,351.5,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-10-03,7:44:00,AM,351.46,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-10-31,2:18:00,PM,352.57,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2014-12-05,2:45:00,PM,353.12,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-02-10,2:53:00,PM,354.45,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-03-03,1:28:00,PM,354.6,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-03-03,1:37:00,PM,353.3,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-04-02,2:00:00,PM,353.27,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-05-01,1:35:00,PM,352.78,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-06-03,2:35:00,PM,352.2,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-07-07,2:58:00,PM,351.77,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-08-10,1:05:00,PM,351.2,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-09-02,2:50:00,PM,350.89,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-10-06,1:15:00,PM,350.76,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-11-10,3:10:00,PM,351.72,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-12-01,2:20:00,PM,352.71,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2015-12-30,2:50:00,AM,354.07,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2016-02-03,12:30:00,PM,355.08,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2016-03-08,2:40:00,PM,355.06,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2016-04-06,10:30:00,AM,354.92,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2016-05-18,1:25:00,PM,356.18,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2016-06-01,1:55:00,PM,356.46,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2016-06-30,12:55:00,PM,352.24,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2016-08-03,12:50:00,PM,351.71,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2016-09-07,11:05:00,AM,351.26,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2016-10-05,11:00:00,AM,351.43,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2016-11-03,1:55:00,PM,354.06,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2016-12-06,12:45:00,PM,354.47,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2017-01-04,1:05:00,PM,353.85,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2017-02-01,3:10:00,PM,354.21,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2017-03-01,1:40:00,PM,354.59,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2017-04-04,2:25:00,PM,355.24,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2017-05-02,1:25:00,PM,354.51,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2017-05-30,2:30:00,PM,353.71,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2017-07-05,11:15:00,AM,353.08,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2017-08-07,11:20:00,AM,352.56,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2017-09-08,12:25:00,PM,352.17,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2017-11-02,2:35:00,PM,352.41,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2017-11-29,1:30:00,PM,354.44,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-01-04,2:55:00,PM,354.24,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-02-12,11:10:00,AM,354.77,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-02-28,1:15:00,PM,354.12,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-04-10,11:50:00,AM,354.13,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-05-02,3:00:00,PM,354.09,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-06-13,2:00:00,PM,353.22,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-07-10,10:15:00,AM,352.71,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-08-06,2:50:00,PM,352.43,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-08-31,2:10:00,PM,352.03,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-10-01,1:15:00,PM,352.13,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-10-31,1:45:00,PM,352.26,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2018-11-29,2:55:00,PM,352.26,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2019-01-02,1:45:00,PM,354.28,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2019-03-06,1:35:00,PM,354.03,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2019-04-01,1:35:00,PM,354.46,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2019-05-07,2:00:00,PM,353.11,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2019-06-14,11:16:00,AM,353.0,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2019-06-18,3:30:00,PM,352.6,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2019-06-26,2:20:00,PM,352.61,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2019-07-10,3:00:00,PM,352.5,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2019-10-16,11:40:00,AM,352.71,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2019-12-05,2:40:00,PM,352.29,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2019-12-27,3:15:00,PM,353.82,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
2020-01-31,1:35:00,PM,355.98,388.0,ACR353  KPUD FROG POND WELL 2 REPLACEMENT,ACR353
1970-11-19,12:00:00,AM,353.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1992-06-11,12:00:00,AM,315.5,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1992-06-19,12:00:00,AM,310.7,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1993-09-14,12:00:00,AM,318.1,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1993-09-15,11:45:00,AM,348.1,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1993-10-18,12:00:00,AM,325.25,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1993-11-16,12:00:00,AM,348.1,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1993-12-14,12:00:00,AM,350.25,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-01-13,12:00:00,AM,350.3,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-03-14,12:00:00,AM,328.25,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-04-15,12:00:00,AM,326.9,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-04-15,12:00:00,AM,348.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-05-17,12:00:00,AM,320.1,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-05-17,12:00:00,AM,349.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-07-15,12:00:00,AM,318.6,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-07-15,12:00:00,AM,349.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-08-15,12:00:00,AM,317.6,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-08-15,12:00:00,AM,344.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-09-15,12:00:00,AM,319.4,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-09-15,12:00:00,AM,346.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-12-16,12:00:00,AM,320.3,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1994-12-16,12:00:00,AM,343.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-01-13,12:00:00,AM,322.4,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-02-09,12:00:00,AM,322.3,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-02-10,12:00:00,AM,322.1,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-02-11,12:00:00,AM,322.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-02-12,12:00:00,AM,321.6,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-02-13,12:00:00,AM,321.1,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-02-20,12:00:00,AM,323.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-04-17,12:00:00,AM,322.4,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-05-15,12:00:00,AM,320.7,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-06-16,12:00:00,AM,320.7,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-07-21,12:00:00,AM,317.4,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-10-20,12:00:00,AM,319.9,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1995-11-15,12:00:00,AM,319.8,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1996-01-19,12:00:00,AM,322.5,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1996-02-16,12:00:00,AM,322.25,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1996-03-16,12:00:00,AM,321.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1996-04-13,12:00:00,AM,320.75,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1996-05-18,12:00:00,AM,320.4,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1996-07-17,12:00:00,AM,319.4,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1996-08-14,12:00:00,AM,318.6,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1996-10-22,12:00:00,AM,317.4,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1996-11-15,12:00:00,AM,318.25,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
1996-12-20,12:00:00,AM,319.3,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2000-01-18,12:00:00,AM,351.5,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2000-02-14,12:00:00,AM,351.9,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2000-04-14,12:00:00,AM,351.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2000-06-15,12:00:00,AM,350.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2000-07-26,12:00:00,AM,349.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2000-08-30,12:00:00,AM,346.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2000-10-31,12:00:00,AM,357.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2000-12-11,12:00:00,AM,357.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2001-01-09,12:00:00,AM,355.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2001-02-20,12:00:00,AM,350.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2001-03-23,12:00:00,AM,349.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2001-04-20,12:00:00,AM,349.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2001-05-18,12:00:00,AM,351.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2001-06-03,12:00:00,AM,349.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2001-06-10,12:00:00,AM,349.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2001-06-17,12:00:00,AM,349.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2001-09-21,12:00:00,AM,352.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2001-12-27,12:00:00,AM,351.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-01-21,12:00:00,AM,351.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-02-18,12:00:00,AM,351.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-03-14,12:00:00,AM,331.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-04-15,12:00:00,AM,351.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-05-14,12:00:00,AM,349.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-06-21,12:00:00,AM,353.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-06-29,12:00:00,AM,353.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-07-05,12:00:00,AM,352.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-07-12,12:00:00,AM,347.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-07-17,12:00:00,AM,347.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-07-22,12:00:00,AM,310.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2002-07-22,12:00:00,AM,350.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2005-11-15,1:35:00,PM,347.85,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2006-03-03,11:14:00,AM,322.8,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2006-05-02,1:39:00,PM,349.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2006-06-02,3:10:00,PM,349.4,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2006-06-29,1:35:00,PM,348.45,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2006-08-08,11:23:00,AM,348.05,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2006-09-08,9:30:00,AM,347.83,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2006-10-12,10:28:00,AM,347.65,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2006-11-07,10:00:00,AM,321.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2006-12-06,8:31:00,AM,350.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-01-04,12:50:00,PM,351.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-02-02,9:20:00,AM,349.34,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-02-27,2:25:00,PM,349.7,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-04-11,1:15:00,PM,349.8,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-05-08,10:25:00,AM,349.54,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-06-06,8:13:00,AM,349.0,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-07-02,3:36:00,PM,321.78,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-08-06,10:20:00,AM,321.5,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-09-10,3:12:00,PM,321.4,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-10-04,8:48:00,AM,321.4,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-11-01,12:18:00,PM,347.25,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-11-01,12:48:00,PM,347.69,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2007-12-10,3:40:00,PM,324.43,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2008-01-07,9:14:00,AM,324.91,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2008-02-06,11:15:00,AM,350.28,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2008-03-05,9:40:00,AM,349.78,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2008-05-02,3:09:00,PM,349.68,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2008-05-30,2:51:00,PM,349.14,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2008-06-27,2:48:00,PM,348.95,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2008-07-31,9:50:00,AM,348.46,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2008-09-02,2:00:00,PM,348.27,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2008-10-01,12:02:00,PM,348.07,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2008-10-28,10:17:00,AM,348.05,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2008-12-05,2:35:00,PM,348.88,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2009-01-08,3:30:00,PM,350.36,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2009-02-06,9:16:00,AM,349.37,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2009-03-05,2:26:00,PM,349.63,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2009-04-06,10:30:00,AM,349.63,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2009-05-05,3:45:00,PM,349.77,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2009-06-02,3:58:00,PM,349.55,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2009-08-06,11:28:00,AM,348.44,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
2009-09-03,1:37:00,PM,348.08,395.0,ACR354  KPUD FROG POND WELL 3,ACR354
